id,name,timestamp,rssi
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:26:14,-73
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:26:19,-79
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:26:24,-87
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:26:29,-72
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:26:34,-85
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:26:39,-68
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:26:44,-71
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:26:49,-73
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:26:54,-77
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:26:59,-84
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:27:04,-72
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:27:09,-85
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:27:14,-80
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:27:19,-70
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:27:24,-77
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:27:29,-79
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:27:34,-83
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:27:39,-86
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:27:44,-69
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:27:49,-84
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:27:54,-69
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:27:59,-75
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:28:04,-82
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:28:09,-74
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:28:14,-70
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:28:19,-68
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:28:24,-74
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:28:29,-69
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:28:34,-69
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:28:39,-83
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:28:44,-70
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:28:50,-75
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:28:55,-79
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:29:00,-74
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:29:05,-68
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:29:10,-69
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:29:15,-81
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:29:20,-68
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:29:25,-73
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:29:30,-78
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:29:35,-80
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:29:40,-74
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:29:45,-68
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:29:50,-79
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:29:55,-67
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:30:00,-70
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:30:05,-70
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:30:10,-67
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:30:15,-77
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:30:20,-69
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:30:25,-78
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:30:30,-67
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:30:35,-70
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:30:40,-80
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:30:45,-69
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:30:50,-85
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:30:55,-78
30:AE:A4:DD:A1:0E,CHG_ESP32 ,2020-01-08T13:31:00,-81
